Task,Ground_Size,Seed,Algorithm,Strategy,Local_Search,Heuristic,Sorting,Budget,Alpha,Model,Objective_f(S),Cost_c(S),Time_s,Node_Count,Open_List_Count,Solution_Set_Size
facebook,1000,0,EfficientBFS,volume_biased,False,ub2,d,21.0,0.95,FacebookGraphCoverage,537.0,20.617703368064326,534.4439010620117,122,1,15
facebook,1000,0,EfficientBFS,volume_biased,True,ub2,d,21.0,0.95,FacebookGraphCoverage,537.0,20.617703368064326,220.57819938659668,43,1,15
facebook,1000,0,EfficientBFS,density_gap,False,ub2,d,22.0,0.95,FacebookGraphCoverage,547.0,21.94363150673523,740.6806588172913,225,1,16
facebook,1000,0,EfficientBFS,density_gap,True,ub2,d,22.0,0.95,FacebookGraphCoverage,547.0,21.94363150673523,879.3266444206238,225,1,16
facebook,1000,0,EfficientBFS,probing,False,ub2,d,22.0,0.95,FacebookGraphCoverage,547.0,21.94363150673523,289.6174509525299,56,1,16
facebook,1000,0,EfficientBFS,probing,True,ub2,d,22.0,0.95,FacebookGraphCoverage,547.0,21.94363150673523,368.2251272201538,55,1,16
facebook,1000,0,EfficientBFS,traditional,False,ub2,d,22.0,0.95,FacebookGraphCoverage,547.0,21.94363150673523,630.9886622428894,225,1,16
facebook,1000,0,EfficientBFS,traditional,True,ub2,d,22.0,0.95,FacebookGraphCoverage,547.0,21.94363150673523,772.9846048355103,225,1,16
facebook,1000,0,EfficientBFS,volume_biased,False,ub2,d,22.0,0.95,FacebookGraphCoverage,547.0,21.94363150673523,481.81551218032837,102,1,16
facebook,1000,0,EfficientBFS,volume_biased,True,ub2,d,22.0,0.95,FacebookGraphCoverage,547.0,21.94363150673523,327.7597005367279,59,1,16
facebook,1000,0,EfficientBFS,density_gap,False,ub2,d,23.0,0.95,FacebookGraphCoverage,554.0,22.77694214327672,1259.749284029007,361,1,16
facebook,1000,0,EfficientBFS,density_gap,True,ub2,d,23.0,0.95,FacebookGraphCoverage,554.0,22.77694214327672,1306.6349244117737,331,1,16
facebook,1000,0,EfficientBFS,probing,False,ub2,d,23.0,0.95,FacebookGraphCoverage,554.0,22.77694214327672,483.8153748512268,90,1,16
facebook,1000,0,EfficientBFS,probing,True,ub2,d,23.0,0.95,FacebookGraphCoverage,554.0,22.77694214327672,614.3097825050354,90,1,16
facebook,1000,0,EfficientBFS,traditional,False,ub2,d,23.0,0.95,FacebookGraphCoverage,554.0,22.77694214327672,1046.5124356746674,361,1,16
facebook,1000,0,EfficientBFS,traditional,True,ub2,d,23.0,0.95,FacebookGraphCoverage,554.0,22.77694214327672,1138.6511919498444,331,1,16
facebook,1000,0,EfficientBFS,volume_biased,False,ub2,d,23.0,0.95,FacebookGraphCoverage,554.0,22.77694214327672,796.1432249546051,158,1,16
facebook,1000,0,EfficientBFS,volume_biased,True,ub2,d,23.0,0.95,FacebookGraphCoverage,554.0,22.77694214327672,861.6458320617676,142,1,16
facebook,1000,0,EfficientBFS,density_gap,False,ub2,d,24.0,0.95,FacebookGraphCoverage,561.0,23.814213104937117,1209.544413805008,348,1,17
facebook,1000,0,EfficientBFS,density_gap,True,ub2,d,24.0,0.95,FacebookGraphCoverage,561.0,23.814213104937117,1381.2738211154938,348,1,17
facebook,1000,0,EfficientBFS,probing,False,ub2,d,24.0,0.95,FacebookGraphCoverage,561.0,23.814213104937117,492.1644606590271,88,1,17
facebook,1000,0,EfficientBFS,probing,True,ub2,d,24.0,0.95,FacebookGraphCoverage,561.0,23.814213104937117,624.6440603733063,88,1,17
facebook,1000,0,EfficientBFS,traditional,False,ub2,d,24.0,0.95,FacebookGraphCoverage,561.0,23.814213104937117,1058.3374309539795,348,1,17
facebook,1000,0,EfficientBFS,traditional,True,ub2,d,24.0,0.95,FacebookGraphCoverage,561.0,23.814213104937117,1200.7369318008423,348,1,17
facebook,1000,0,EfficientBFS,volume_biased,False,ub2,d,24.0,0.95,FacebookGraphCoverage,561.0,23.814213104937117,890.3185329437256,166,1,17
facebook,1000,0,EfficientBFS,volume_biased,True,ub2,d,24.0,0.95,FacebookGraphCoverage,561.0,23.814213104937117,882.716598033905,140,1,17
facebook,1000,0,EfficientBFS,density_gap,False,ub2,d,25.0,0.95,FacebookGraphCoverage,564.0,24.102870281947624,3156.440015077591,864,1,17
facebook,1000,0,EfficientBFS,density_gap,True,ub2,d,25.0,0.95,FacebookGraphCoverage,564.0,24.102870281947624,3763.6861522197723,864,1,17
facebook,1000,0,EfficientBFS,probing,False,ub2,d,25.0,0.95,FacebookGraphCoverage,564.0,24.102870281947624,1457.8570363521576,246,1,17
facebook,1000,0,EfficientBFS,probing,True,ub2,d,25.0,0.95,FacebookGraphCoverage,564.0,24.102870281947624,1809.3339545726776,246,1,17
facebook,1000,0,EfficientBFS,traditional,False,ub2,d,25.0,0.95,FacebookGraphCoverage,564.0,24.102870281947624,2704.6997015476227,864,1,17
facebook,1000,0,EfficientBFS,traditional,True,ub2,d,25.0,0.95,FacebookGraphCoverage,564.0,24.102870281947624,3321.5457606315613,864,1,17
facebook,1000,0,EfficientBFS,volume_biased,False,ub2,d,25.0,0.95,FacebookGraphCoverage,564.0,24.102870281947624,1102.8484950065613,192,1,17
facebook,1000,0,EfficientBFS,volume_biased,True,ub2,d,25.0,0.95,FacebookGraphCoverage,564.0,24.102870281947624,618.8061664104462,92,1,17
facebook,1000,0,EfficientBFS,density_gap,False,ub2,d,26.0,0.95,FacebookGraphCoverage,576.0,25.7387711858914,3413.563595056534,912,1,18
facebook,1000,0,EfficientBFS,density_gap,True,ub2,d,26.0,0.95,FacebookGraphCoverage,576.0,25.7387711858914,3721.1145148277283,844,1,18
facebook,1000,0,EfficientBFS,probing,False,ub2,d,26.0,0.95,FacebookGraphCoverage,576.0,25.7387711858914,1487.2828495502472,240,1,18
facebook,1000,0,EfficientBFS,probing,True,ub2,d,26.0,0.95,FacebookGraphCoverage,576.0,25.7387711858914,1681.2927017211914,216,1,18
facebook,1000,0,EfficientBFS,traditional,False,ub2,d,26.0,0.95,FacebookGraphCoverage,576.0,25.7387711858914,2962.535181760788,912,1,18
facebook,1000,0,EfficientBFS,traditional,True,ub2,d,26.0,0.95,FacebookGraphCoverage,576.0,25.7387711858914,3270.738360643387,844,1,18
facebook,1000,0,EfficientBFS,volume_biased,False,ub2,d,26.0,0.95,FacebookGraphCoverage,576.0,25.7387711858914,1331.692367553711,224,1,18
facebook,1000,0,EfficientBFS,volume_biased,True,ub2,d,26.0,0.95,FacebookGraphCoverage,576.0,25.7387711858914,555.6930735111237,80,1,18
facebook,1000,0,EfficientBFS,density_gap,False,ub2,d,27.0,0.95,FacebookGraphCoverage,585.0,26.997919918260145,4093.1022515296936,1023,1,19
facebook,1000,0,EfficientBFS,density_gap,True,ub2,d,27.0,0.95,FacebookGraphCoverage,585.0,26.997919918260145,4508.479942321777,1023,1,19
facebook,1000,0,EfficientBFS,probing,False,ub2,d,27.0,0.95,FacebookGraphCoverage,585.0,26.997919918260145,1725.344358921051,270,1,19
facebook,1000,0,EfficientBFS,probing,True,ub2,d,27.0,0.95,FacebookGraphCoverage,585.0,26.997919918260145,2108.2176966667175,270,1,19
facebook,1000,0,EfficientBFS,traditional,False,ub2,d,27.0,0.95,FacebookGraphCoverage,585.0,26.997919918260145,3401.9038257598877,1023,1,19
facebook,1000,0,EfficientBFS,traditional,True,ub2,d,27.0,0.95,FacebookGraphCoverage,585.0,26.997919918260145,3916.5696280002594,1023,1,19
facebook,1000,0,EfficientBFS,volume_biased,False,ub2,d,27.0,0.95,FacebookGraphCoverage,585.0,26.997919918260145,1307.3136415481567,210,1,19
facebook,1000,0,EfficientBFS,volume_biased,True,ub2,d,27.0,0.95,FacebookGraphCoverage,585.0,26.997919918260145,1337.9314439296722,184,1,19
facebook,1000,0,EfficientBFS,density_gap,False,ub2,d,28.0,0.95,FacebookGraphCoverage,585.0,27.999399288729407,4464.094325304031,1123,1,20
facebook,1000,0,EfficientBFS,density_gap,True,ub2,d,28.0,0.95,FacebookGraphCoverage,585.0,27.999399288729407,5015.827539205551,1123,1,20
facebook,1000,0,EfficientBFS,probing,False,ub2,d,28.0,0.95,FacebookGraphCoverage,585.0,27.999399288729407,1866.1609342098236,274,1,20
facebook,1000,0,EfficientBFS,probing,True,ub2,d,28.0,0.95,FacebookGraphCoverage,585.0,27.999399288729407,2135.2193722724915,274,1,20
facebook,1000,0,EfficientBFS,traditional,False,ub2,d,28.0,0.95,FacebookGraphCoverage,585.0,27.999399288729407,3813.1108334064484,1123,1,20
facebook,1000,0,EfficientBFS,traditional,True,ub2,d,28.0,0.95,FacebookGraphCoverage,585.0,27.999399288729407,4380.740299701691,1123,1,20
facebook,1000,0,EfficientBFS,volume_biased,False,ub2,d,28.0,0.95,FacebookGraphCoverage,585.0,27.999399288729407,1348.4660482406616,200,1,20
facebook,1000,0,EfficientBFS,volume_biased,True,ub2,d,28.0,0.95,FacebookGraphCoverage,585.0,27.999399288729407,1463.6630990505219,196,1,20
facebook,1000,0,EfficientBFS,density_gap,False,ub2,d,29.0,0.95,FacebookGraphCoverage,592.0,28.035190879920542,7382.123012542725,1818,1,20
facebook,1000,0,EfficientBFS,density_gap,True,ub2,d,29.0,0.95,FacebookGraphCoverage,592.0,28.035190879920542,8765.347518205643,1818,1,20
facebook,1000,0,EfficientBFS,probing,False,ub2,d,29.0,0.95,FacebookGraphCoverage,592.0,28.035190879920542,2721.540370941162,390,1,20
facebook,1000,0,EfficientBFS,probing,True,ub2,d,29.0,0.95,FacebookGraphCoverage,592.0,28.035190879920542,3326.6782763004303,390,1,20
facebook,1000,0,EfficientBFS,traditional,False,ub2,d,29.0,0.95,FacebookGraphCoverage,592.0,28.035190879920542,6397.118822336197,1818,1,20
facebook,1000,0,EfficientBFS,traditional,True,ub2,d,29.0,0.95,FacebookGraphCoverage,592.0,28.035190879920542,7536.154046058655,1818,1,20
facebook,1000,0,EfficientBFS,volume_biased,False,ub2,d,29.0,0.95,FacebookGraphCoverage,592.0,28.035190879920542,1751.913377046585,248,1,20
facebook,1000,0,EfficientBFS,volume_biased,True,ub2,d,29.0,0.95,FacebookGraphCoverage,592.0,28.035190879920542,1660.0263657569885,204,1,20
facebook,1000,0,EfficientBFS,density_gap,True,ub2,d,30.0,0.95,FacebookGraphCoverage,602.0,29.386194906907036,9682.025432348251,1933,1,20
facebook,1000,0,EfficientBFS,probing,True,ub2,d,30.0,0.95,FacebookGraphCoverage,602.0,29.386194906907036,3849.216454744339,420,1,20
facebook,1000,0,EfficientBFS,traditional,True,ub2,d,30.0,0.95,FacebookGraphCoverage,602.0,29.386194906907036,8625.211698770523,1933,1,20
facebook,1000,0,EfficientBFS,volume_biased,True,ub2,d,30.0,0.95,FacebookGraphCoverage,602.0,29.386194906907036,1236.6243460178375,148,1,20
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,6.0,0.95,YoutubeCoverage,18.0,5.845890557369895,12.862380743026733,35,1,5
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,6.0,1.0,YoutubeCoverage,18.0,5.845890557369895,152.73168778419495,278,1,5
youtube,1000,1,EfficientBFS,density_gap,False,ub2,d,6.0,0.95,YoutubeCoverage,12.0,5.941820124923192,0.05199909210205078,1,1,3
youtube,1000,0,EfficientBFS,density_gap,True,ub2,d,6.0,0.95,YoutubeCoverage,18.0,5.845890557369895,13.601958751678467,35,1,5
youtube,1000,0,EfficientBFS,density_gap,True,ub2,d,6.0,1.0,YoutubeCoverage,18.0,5.845890557369895,137.07566332817078,278,1,5
youtube,1000,0,EfficientBFS,probing,False,ub2,d,6.0,0.95,YoutubeCoverage,18.0,5.845890557369895,18.197625875473022,29,1,5
youtube,1000,0,EfficientBFS,probing,False,ub2,d,6.0,1.0,YoutubeCoverage,18.0,5.845890557369895,202.30318093299866,277,1,5
youtube,1000,0,EfficientBFS,probing,True,ub2,d,6.0,0.95,YoutubeCoverage,18.0,5.845890557369895,19.629007816314697,29,1,5
youtube,1000,0,EfficientBFS,probing,True,ub2,d,6.0,1.0,YoutubeCoverage,18.0,5.845890557369895,193.73956203460693,277,1,5
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,6.0,0.95,YoutubeCoverage,18.0,5.845890557369895,12.258972644805908,35,1,5
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,6.0,1.0,YoutubeCoverage,18.0,5.845890557369895,151.95731496810913,278,1,5
youtube,1000,0,EfficientBFS,traditional,True,ub2,d,6.0,0.95,YoutubeCoverage,18.0,5.845890557369895,12.709773302078247,35,1,5
youtube,1000,0,EfficientBFS,traditional,True,ub2,d,6.0,1.0,YoutubeCoverage,18.0,5.845890557369895,142.01834917068481,278,1,5
youtube,1000,0,EfficientBFS,volume_biased,False,ub2,d,6.0,0.95,YoutubeCoverage,18.0,5.845890557369895,99.08567118644714,194,1,5
youtube,1000,0,EfficientBFS,volume_biased,False,ub2,d,6.0,1.0,YoutubeCoverage,18.0,5.845890557369895,252.39732694625854,435,1,5
youtube,1000,0,EfficientBFS,volume_biased,True,ub2,d,6.0,0.95,YoutubeCoverage,18.0,5.845890557369895,101.29593014717102,194,1,5
youtube,1000,0,EfficientBFS,volume_biased,True,ub2,d,6.0,1.0,YoutubeCoverage,18.0,5.845890557369895,238.6974458694458,435,1,5
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,7.0,0.95,YoutubeCoverage,23.0,6.044828632797984,0.32257723808288574,3,1,2
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,7.0,1.0,YoutubeCoverage,23.0,6.044828632797984,0.3246321678161621,3,1,2
youtube,1000,1,EfficientBFS,density_gap,False,ub2,d,7.0,0.95,YoutubeCoverage,13.0,6.944181089107824,0.05499839782714844,1,1,4
youtube,1000,0,EfficientBFS,density_gap,True,ub2,d,7.0,0.95,YoutubeCoverage,23.0,6.044828632797984,0.3669273853302002,3,1,2
youtube,1000,0,EfficientBFS,density_gap,True,ub2,d,7.0,1.0,YoutubeCoverage,23.0,6.044828632797984,0.39799952507019043,3,1,2
youtube,1000,0,EfficientBFS,probing,False,ub2,d,7.0,0.95,YoutubeCoverage,23.0,6.044828632797984,1.4596292972564697,3,1,2
youtube,1000,0,EfficientBFS,probing,False,ub2,d,7.0,1.0,YoutubeCoverage,23.0,6.044828632797984,1.823002576828003,3,1,2
youtube,1000,0,EfficientBFS,probing,True,ub2,d,7.0,0.95,YoutubeCoverage,23.0,6.044828632797984,1.9730033874511719,3,1,2
youtube,1000,0,EfficientBFS,probing,True,ub2,d,7.0,1.0,YoutubeCoverage,23.0,6.044828632797984,1.846003770828247,3,1,2
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,7.0,0.95,YoutubeCoverage,23.0,6.044828632797984,0.31501173973083496,3,1,2
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,7.0,1.0,YoutubeCoverage,23.0,6.044828632797984,0.4949977397918701,3,1,2
youtube,1000,0,EfficientBFS,traditional,True,ub2,d,7.0,0.95,YoutubeCoverage,23.0,6.044828632797984,0.3639993667602539,3,1,2
youtube,1000,0,EfficientBFS,traditional,True,ub2,d,7.0,1.0,YoutubeCoverage,23.0,6.044828632797984,0.37800049781799316,3,1,2
youtube,1000,0,EfficientBFS,volume_biased,False,ub2,d,7.0,0.95,YoutubeCoverage,23.0,6.044828632797984,1.8172006607055664,3,1,2
youtube,1000,0,EfficientBFS,volume_biased,False,ub2,d,7.0,1.0,YoutubeCoverage,23.0,6.044828632797984,2.1097257137298584,3,1,2
youtube,1000,0,EfficientBFS,volume_biased,True,ub2,d,7.0,0.95,YoutubeCoverage,23.0,6.044828632797984,2.2126517295837402,3,1,2
youtube,1000,0,EfficientBFS,volume_biased,True,ub2,d,7.0,1.0,YoutubeCoverage,23.0,6.044828632797984,2.318577527999878,3,1,2
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,8.0,0.95,YoutubeCoverage,26.0,7.112734725094761,0.05099678039550781,1,1,3
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,8.0,1.0,YoutubeCoverage,26.0,7.112734725094761,3.9485135078430176,6,1,3
youtube,1000,1,EfficientBFS,density_gap,False,ub2,d,8.0,0.95,YoutubeCoverage,14.0,7.53980074837499,0.04699826240539551,1,1,4
youtube,1000,0,EfficientBFS,density_gap,True,ub2,d,8.0,0.95,YoutubeCoverage,26.0,7.112734725094761,0.046000003814697266,1,1,3
youtube,1000,0,EfficientBFS,density_gap,True,ub2,d,8.0,1.0,YoutubeCoverage,26.0,7.112734725094761,3.7386562824249268,6,1,3
youtube,1000,0,EfficientBFS,probing,False,ub2,d,8.0,0.95,YoutubeCoverage,26.0,7.112734725094761,0.045999765396118164,1,1,3
youtube,1000,0,EfficientBFS,probing,False,ub2,d,8.0,1.0,YoutubeCoverage,26.0,7.112734725094761,8.874236583709717,6,1,3
youtube,1000,0,EfficientBFS,probing,True,ub2,d,8.0,0.95,YoutubeCoverage,26.0,7.112734725094761,0.04500246047973633,1,1,3
youtube,1000,0,EfficientBFS,probing,True,ub2,d,8.0,1.0,YoutubeCoverage,26.0,7.112734725094761,8.802605867385864,6,1,3
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,8.0,0.95,YoutubeCoverage,26.0,7.112734725094761,0.05200505256652832,1,1,3
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,8.0,1.0,YoutubeCoverage,26.0,7.112734725094761,3.812614679336548,6,1,3
youtube,1000,0,EfficientBFS,traditional,True,ub2,d,8.0,0.95,YoutubeCoverage,26.0,7.112734725094761,0.0650014877319336,1,1,3
youtube,1000,0,EfficientBFS,traditional,True,ub2,d,8.0,1.0,YoutubeCoverage,26.0,7.112734725094761,3.977290391921997,6,1,3
youtube,1000,0,EfficientBFS,volume_biased,False,ub2,d,8.0,0.95,YoutubeCoverage,26.0,7.112734725094761,0.06298947334289551,1,1,3
youtube,1000,0,EfficientBFS,volume_biased,False,ub2,d,8.0,1.0,YoutubeCoverage,26.0,7.112734725094761,6.579601764678955,6,1,3
youtube,1000,0,EfficientBFS,volume_biased,True,ub2,d,8.0,0.95,YoutubeCoverage,26.0,7.112734725094761,0.09099912643432617,1,1,3
youtube,1000,0,EfficientBFS,volume_biased,True,ub2,d,8.0,1.0,YoutubeCoverage,26.0,7.112734725094761,7.032153844833374,6,1,3
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,9.0,0.95,YoutubeCoverage,28.0,8.11421409556402,0.06000208854675293,1,1,4
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,9.0,1.0,YoutubeCoverage,28.0,8.11421409556402,9.133186101913452,13,1,4
youtube,1000,1,EfficientBFS,density_gap,False,ub2,d,9.0,0.95,YoutubeCoverage,15.0,8.54216171255962,0.04999852180480957,1,1,5
youtube,1000,0,EfficientBFS,density_gap,True,ub2,d,9.0,0.95,YoutubeCoverage,28.0,8.11421409556402,0.06500005722045898,1,1,4
youtube,1000,0,EfficientBFS,density_gap,True,ub2,d,9.0,1.0,YoutubeCoverage,28.0,8.11421409556402,9.762431859970093,13,1,4
youtube,1000,0,EfficientBFS,probing,False,ub2,d,9.0,0.95,YoutubeCoverage,28.0,8.11421409556402,0.08200240135192871,1,1,4
youtube,1000,0,EfficientBFS,probing,False,ub2,d,9.0,1.0,YoutubeCoverage,28.0,8.11421409556402,21.504162549972534,13,1,4
youtube,1000,0,EfficientBFS,probing,True,ub2,d,9.0,0.95,YoutubeCoverage,28.0,8.11421409556402,0.07199835777282715,1,1,4
youtube,1000,0,EfficientBFS,probing,True,ub2,d,9.0,1.0,YoutubeCoverage,28.0,8.11421409556402,21.550299644470215,13,1,4
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,9.0,0.95,YoutubeCoverage,28.0,8.11421409556402,0.08300042152404785,1,1,4
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,9.0,1.0,YoutubeCoverage,28.0,8.11421409556402,8.44654893875122,13,1,4
youtube,1000,0,EfficientBFS,traditional,True,ub2,d,9.0,0.95,YoutubeCoverage,28.0,8.11421409556402,0.06199455261230469,1,1,4
youtube,1000,0,EfficientBFS,traditional,True,ub2,d,9.0,1.0,YoutubeCoverage,28.0,8.11421409556402,8.140016078948975,13,1,4
youtube,1000,0,EfficientBFS,volume_biased,False,ub2,d,9.0,0.95,YoutubeCoverage,28.0,8.11421409556402,0.07299947738647461,1,1,4
youtube,1000,0,EfficientBFS,volume_biased,False,ub2,d,9.0,1.0,YoutubeCoverage,28.0,8.11421409556402,15.457896947860718,13,1,4
youtube,1000,0,EfficientBFS,volume_biased,True,ub2,d,9.0,0.95,YoutubeCoverage,28.0,8.11421409556402,0.07799720764160156,1,1,4
youtube,1000,0,EfficientBFS,volume_biased,True,ub2,d,9.0,1.0,YoutubeCoverage,28.0,8.11421409556402,17.07850980758667,13,1,4
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,10.0,0.95,YoutubeCoverage,30.0,9.146583780220634,0.08600354194641113,1,1,5
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,10.0,1.0,YoutubeCoverage,30.0,9.146583780220634,9.94409704208374,15,1,5
youtube,1000,1,EfficientBFS,density_gap,False,ub2,d,10.0,0.95,YoutubeCoverage,16.0,9.174437541404393,0.05100107192993164,1,1,5
youtube,1000,0,EfficientBFS,density_gap,True,ub2,d,10.0,0.95,YoutubeCoverage,30.0,9.146583780220634,0.12400364875793457,1,1,5
youtube,1000,0,EfficientBFS,density_gap,True,ub2,d,10.0,1.0,YoutubeCoverage,30.0,9.146583780220634,11.000023126602173,15,1,5
youtube,1000,0,EfficientBFS,probing,False,ub2,d,10.0,0.95,YoutubeCoverage,30.0,9.146583780220634,0.07600092887878418,1,1,5
youtube,1000,0,EfficientBFS,probing,False,ub2,d,10.0,1.0,YoutubeCoverage,30.0,9.146583780220634,26.393993616104126,15,1,5
youtube,1000,0,EfficientBFS,probing,True,ub2,d,10.0,0.95,YoutubeCoverage,30.0,9.146583780220634,0.08699798583984375,1,1,5
youtube,1000,0,EfficientBFS,probing,True,ub2,d,10.0,1.0,YoutubeCoverage,30.0,9.146583780220634,27.96743893623352,15,1,5
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,10.0,0.95,YoutubeCoverage,30.0,9.146583780220634,0.0890047550201416,1,1,5
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,10.0,1.0,YoutubeCoverage,30.0,9.146583780220634,9.841994762420654,15,1,5
youtube,1000,0,EfficientBFS,traditional,True,ub2,d,10.0,0.95,YoutubeCoverage,30.0,9.146583780220634,0.08199858665466309,1,1,5
youtube,1000,0,EfficientBFS,traditional,True,ub2,d,10.0,1.0,YoutubeCoverage,30.0,9.146583780220634,9.843780040740967,15,1,5
youtube,1000,0,EfficientBFS,volume_biased,False,ub2,d,10.0,0.95,YoutubeCoverage,30.0,9.146583780220634,0.0760040283203125,1,1,5
youtube,1000,0,EfficientBFS,volume_biased,False,ub2,d,10.0,1.0,YoutubeCoverage,30.0,9.146583780220634,21.957643747329712,16,1,5
youtube,1000,0,EfficientBFS,volume_biased,True,ub2,d,10.0,0.95,YoutubeCoverage,30.0,9.146583780220634,0.08699703216552734,1,1,5
youtube,1000,0,EfficientBFS,volume_biased,True,ub2,d,10.0,1.0,YoutubeCoverage,30.0,9.146583780220634,24.01035761833191,16,1,5
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,11.0,0.95,YoutubeCoverage,32.0,10.676746640047597,0.11657166481018066,1,1,6
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,11.0,1.0,YoutubeCoverage,32.0,10.676746640047597,5.5813517570495605,9,1,6
youtube,1000,0,EfficientBFS,density_gap,True,ub2,d,11.0,0.95,YoutubeCoverage,32.0,10.676746640047597,0.13499927520751953,1,1,6
youtube,1000,0,EfficientBFS,density_gap,True,ub2,d,11.0,1.0,YoutubeCoverage,32.0,10.676746640047597,5.693078994750977,9,1,6
youtube,1000,0,EfficientBFS,probing,False,ub2,d,11.0,0.95,YoutubeCoverage,32.0,10.676746640047597,0.10600900650024414,1,1,6
youtube,1000,0,EfficientBFS,probing,False,ub2,d,11.0,1.0,YoutubeCoverage,32.0,10.676746640047597,16.60403275489807,9,1,6
youtube,1000,0,EfficientBFS,probing,True,ub2,d,11.0,0.95,YoutubeCoverage,32.0,10.676746640047597,0.12599968910217285,1,1,6
youtube,1000,0,EfficientBFS,probing,True,ub2,d,11.0,1.0,YoutubeCoverage,32.0,10.676746640047597,18.305155992507935,9,1,6
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,11.0,0.95,YoutubeCoverage,32.0,10.676746640047597,0.10300230979919434,1,1,6
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,11.0,1.0,YoutubeCoverage,32.0,10.676746640047597,5.545690536499023,9,1,6
youtube,1000,0,EfficientBFS,traditional,True,ub2,d,11.0,0.95,YoutubeCoverage,32.0,10.676746640047597,0.11499643325805664,1,1,6
youtube,1000,0,EfficientBFS,traditional,True,ub2,d,11.0,1.0,YoutubeCoverage,32.0,10.676746640047597,5.312574148178101,9,1,6
youtube,1000,0,EfficientBFS,volume_biased,False,ub2,d,11.0,0.95,YoutubeCoverage,32.0,10.676746640047597,0.0869908332824707,1,1,6
youtube,1000,0,EfficientBFS,volume_biased,False,ub2,d,11.0,1.0,YoutubeCoverage,32.0,10.676746640047597,19.13521718978882,13,1,6
youtube,1000,0,EfficientBFS,volume_biased,True,ub2,d,11.0,0.95,YoutubeCoverage,32.0,10.676746640047597,0.14999818801879883,1,1,6
youtube,1000,0,EfficientBFS,volume_biased,True,ub2,d,11.0,1.0,YoutubeCoverage,32.0,10.676746640047597,19.7998104095459,13,1,6
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,12.0,0.95,YoutubeCoverage,33.0,11.67857289904319,0.16800785064697266,1,1,7
youtube,1000,0,EfficientBFS,density_gap,False,ub2,d,12.0,1.0,YoutubeCoverage,33.0,11.67857289904319,213.2329785823822,303,1,7
youtube,1000,0,EfficientBFS,density_gap,True,ub2,d,12.0,0.95,YoutubeCoverage,33.0,11.67857289904319,0.16300034523010254,1,1,7
youtube,1000,0,EfficientBFS,density_gap,True,ub2,d,12.0,1.0,YoutubeCoverage,33.0,11.67857289904319,226.27641415596008,303,1,7
youtube,1000,0,EfficientBFS,probing,False,ub2,d,12.0,0.95,YoutubeCoverage,33.0,11.67857289904319,0.11600351333618164,1,1,7
youtube,1000,0,EfficientBFS,probing,False,ub2,d,12.0,1.0,YoutubeCoverage,33.0,11.67857289904319,425.524795293808,303,1,7
youtube,1000,0,EfficientBFS,probing,True,ub2,d,12.0,0.95,YoutubeCoverage,33.0,11.67857289904319,0.12199783325195312,1,1,7
youtube,1000,0,EfficientBFS,probing,True,ub2,d,12.0,1.0,YoutubeCoverage,33.0,11.67857289904319,471.7082657814026,303,1,7
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,12.0,0.95,YoutubeCoverage,33.0,11.67857289904319,0.15200567245483398,1,1,7
youtube,1000,0,EfficientBFS,traditional,False,ub2,d,12.0,1.0,YoutubeCoverage,33.0,11.67857289904319,223.44772362709045,303,1,7
youtube,1000,0,EfficientBFS,traditional,True,ub2,d,12.0,0.95,YoutubeCoverage,33.0,11.67857289904319,0.11599969863891602,1,1,7
youtube,1000,0,EfficientBFS,traditional,True,ub2,d,12.0,1.0,YoutubeCoverage,33.0,11.67857289904319,232.9358835220337,303,1,7
youtube,1000,0,EfficientBFS,volume_biased,False,ub2,d,12.0,0.95,YoutubeCoverage,33.0,11.67857289904319,0.11500048637390137,1,1,7
youtube,1000,0,EfficientBFS,volume_biased,False,ub2,d,12.0,1.0,YoutubeCoverage,33.0,11.67857289904319,616.6605558395386,453,1,7
